Label,Delta_mean,Delta_std,Delta_relative,Theta_mean,Theta_std,Theta_relative,Alpha_mean,Alpha_std,Alpha_relative,Beta_mean,Beta_std,Beta_relative,Gamma_mean,Gamma_std,Gamma_relative
right,11.913046610282443,37.641094363056894,1.0940699347498264,0.2035888338950248,18.362529390337752,0.018697183810484744,0.18118695013355568,13.509577478482756,0.016639840436705848,-0.8139921152374774,76.2195878505146,-0.07475537782552384,-0.5950870352456108,414.85365762788587,-0.05465158117149322
right,2.7833488356246168,36.496190977723074,0.5964874039512283,0.8193602912366431,14.478168577427777,0.17559354643766348,0.2972752389944934,14.258964348628732,0.06370776573070597,0.6665797945319514,73.74267384345035,0.14285182154592538,0.09966821465872,413.470553209613,0.021359462334476727
right,-17.33070908796638,18.392094013560158,0.993760084299904,-0.015904908020011807,9.973102232809843,0.000912003233942912,-0.3099599001296403,16.01790459720868,0.017773408746229527,-0.028489738282741595,79.17621166369055,0.0016336299094188809,0.24553334759345713,410.79179427307,-0.014079126189495297
right,3.8560903030922966,17.725159081582056,1.2211015504773253,-0.5328995803948922,10.321476331333562,-0.16875240275028994,0.5428353583001861,17.144116363446585,0.17189874862181256,-0.7032588606707002,82.20601836852956,-0.22269978596280682,-0.004888744466335471,405.89600640154515,-0.0015481103860411336
right,7.070873561195895,13.20423718541521,0.9303530114249248,-0.06826532545929442,9.699755416507275,-0.008982037448031468,0.20592959979625253,19.67323477322383,0.027095269297895637,0.47856059698580133,86.04240301630443,0.06296680158423712,-0.08689348411291498,404.7422614519634,-0.011433044859026102
right,-2.9829141224981184,10.662941890041274,1.2735849552605725,0.7030326824193796,12.259700016628548,-0.30016682030254144,-0.3823930812981398,16.867921457818614,0.1632665424940845,0.10610045163505033,83.19692306456957,-0.04530064674995931,0.21403418329206936,408.03529679386645,-0.09138403070215619
right,-1.6746125989737735,9.971468032849735,0.6601572382204681,-0.556774824550163,12.880449644560235,0.21948893177500675,0.1981110800030496,12.705413578603327,-0.07809833958960659,-0.4143923636903092,82.22968964358559,0.16335964420731713,-0.08901876968126299,408.8353067496193,0.035092525386814476
right,1.5424670998651062,9.40033543026895,6.818172677723363,-0.7405509454050406,10.86820772122372,-3.2734599155239184,-0.656087322822413,16.352678978536595,-2.9001050713234986,0.2929621372384671,82.47565520579731,1.294981552541019,-0.21256215761343,408.4667076386967,-0.9395892434169651
right,-0.28437938746479247,7.606984961615538,4.740299230532724,0.44593205880102127,9.378816329793784,-7.4332089046575485,-0.438755537369093,17.9095126729411,7.3135839932849445,0.014629544481059353,78.86830465307206,-0.24385880799885884,0.20258145740258038,406.0080879177753,-3.3768155111612614
right,-6.542703803647215,24.30245862526356,1.6729380059117038,0.5263890514325519,15.701296867987566,-0.13459515766959054,0.37893403426584477,14.440266162976435,-0.09689161647565263,0.970498078891602,77.012171508675,-0.24815170754589158,0.755976329004427,406.52739429327096,-0.1932995242205694
right,8.962079383368579,36.42400208889894,0.9851452036317965,-1.763201125129913,27.41762591745192,-0.19381764623546893,-0.1697741206530915,20.765889566397572,-0.018662204774996523,1.7377406580718637,70.88775449321439,0.19101893670261105,0.3303718890803444,400.7910248331387,0.036315710676057954
right,7.290087354690186,30.202746792709213,1.1001806184145917,-1.5717149107437898,28.699183181654735,-0.23719472735275937,0.3447491365542862,25.20899298579753,0.052027678105691234,0.37186447052534377,71.19957725043557,0.05611977789069636,0.19127806658360758,393.32645090953235,0.02886665294178003
right,-14.474388472686798,11.549869971438495,1.1617694106152876,1.508393778112667,21.30610273357134,-0.1210694153939915,0.6184305633746294,22.055555222506865,-0.04963758658778469,-0.44695737896847965,76.72049012154552,0.03587449733812325,0.33560467139445826,385.636837776108,-0.026936905971634673
right,-1.737869554594,16.70916151773822,0.6139499194011558,0.28448032542708024,20.566660294880116,-0.1005004503390208,-0.24719780136763148,19.737417931992386,0.08732937971357466,-0.7272305996635574,77.40415383457164,0.25691408591009146,-0.4028196900072767,388.1367996530721,0.1423070653141989
right,6.8506250830028055,10.868570584310984,1.2571812367290198,-0.8365400490895539,20.949406342531926,-0.15351627636098586,-0.5450296985354703,17.852725368127057,-0.10002023204552979,-0.09040303658576976,78.2462147316187,-0.01659016512536106,0.07054220305007153,397.2119159602163,0.012945436802856817
right,1.3992484980123394,10.138045357775262,0.4350723386320995,0.9675899548836794,16.04419457042318,0.30085551287435264,0.3011774424199183,18.752460784752646,0.0936459638177241,0.21610785025176504,78.75465690728248,0.06719503214715034,0.3320046399133951,398.04591734994233,0.10323115252867335
right,-3.2779481768460506,12.334969122391293,1.055011654803278,0.16294471222855766,12.621776794526925,-0.05244395616257122,0.20754060838015298,18.373453290408015,-0.06679720022196911,-0.0243145709666992,75.8071006748156,0.00782567458894083,-0.17524813210816736,402.9075471330886,0.05640382699232174
right,-0.9397093060799078,13.432370513525642,0.7190110957675812,-0.23974188198706547,13.038375514935204,0.18343659273524748,0.33814490411800846,14.817101654150827,-0.2587288818627901,-0.4930272012537029,71.59444465010101,0.37723583870361777,0.02738660828873085,404.74531124057023,-0.02095464534365636
right,4.629005388872039,12.880155132217213,1.1201937246788647,-0.25190687698924286,14.354242068527471,-0.06096007221878848,0.026955334074108994,15.229175041635683,0.006523041893411363,-0.45483481012401183,69.03212962680057,-0.11006751067761726,0.18310672790861937,399.9531228063306,0.044310816324129754
right,-6.820520209161394,22.90861019983187,0.8783541665056164,-1.5306518168856478,15.625192705682311,0.19711904071848,0.21491625147938898,16.18484819761259,-0.02767715352314752,0.9057114036077965,66.46303634760105,-0.11663852032019295,-0.5345695992916666,373.142487965679,0.0688424666192441
right,2.5979334975232025,28.742969007281566,0.829874308962869,0.41769279523718505,17.655470451982794,0.13342624826104973,0.46325888122788556,16.11370734762103,0.14798171096235682,0.3363544188408335,53.17601355279724,0.1074438168522253,-0.6847251649635708,338.73184631784784,-0.2187260850385008
right,9.720408688320362,17.89567427394831,0.9761031893298504,1.5569919315101646,17.61337900370579,0.15634988598103142,-0.48886444367022963,14.385015995617536,-0.04909074895069343,-0.5477167009952406,38.34304757355191,-0.05500057002058619,-0.28243721130423705,329.12861734646776,-0.028361756339602234
right,-5.948607510464631,12.795004136338418,0.9182275022215279,-0.05999004536231001,14.901854552007944,0.009260067909050458,0.07675353432733228,18.249615434273807,-0.011847681325096506,-0.42716098794863044,40.469100931107484,0.06593660219144547,-0.11935410751653852,325.7702589643458,0.018423509003072675
right,-4.645751328396688,13.94455907515053,0.695332500388289,-1.136643265499038,12.235442923612862,0.1701221068415891,-0.20697742445675904,18.728904061887903,0.030978440277627722,-0.5810063958303641,40.89944809593405,0.08695958982671988,-0.11095940017560235,327.9086586998163,0.01660736266577426
right,1.7410159295884848,10.452732607023675,1.1961634305672473,-0.3976555076763674,8.942471184129989,-0.2732088593575095,-0.06929767668547238,13.527430810406193,-0.04761090652055504,0.08189920646405913,36.65783580064925,0.05626877623568883,0.09953809545825154,327.7523309888923,0.06838755907512852
right,4.100644637198801,7.811514559549943,0.7034777812578643,0.7160790408259806,9.816151485137896,0.12284548879847221,0.5661371860193541,12.050669449872734,0.09712251773675408,0.1028634918291258,37.40646537126987,0.017646537899909644,0.34337891710656154,320.15364029561425,0.058907674306999724
right,-2.7437457709507465,10.415304453689762,1.0877023711794425,0.5796944947031173,10.924531498234112,-0.22980812694966274,-0.13252718910833985,12.729460186628899,0.05253771663725885,-0.3673988514952956,37.937014863640485,0.14564782428860482,0.14146211080681592,319.90388533840843,-0.05607978515564328
right,-2.1759283755200327,10.99844881470561,0.5740030154267507,-0.6058515990092169,10.014808164697177,0.15982173340117253,-0.7145249471756503,15.05397703135113,0.18848941853540668,-0.3641182071353836,38.104288049210865,0.09605323006900059,0.06962705801771474,322.1257987317366,-0.018367397432330432
right,1.7461706263422407,7.804412299736911,0.929511700119704,-0.008161259263733567,10.916954752410652,-0.004344355505075285,0.26321350845891717,15.89357219605788,0.14011233040531518,-0.1065722027093588,38.43007933852342,-0.05672991392220483,-0.01606148872487867,321.17819041918955,-0.008549761097738997
right,-4.117526889468387,17.175152923881885,5.022738991486647,0.9844321430419264,10.887596869701204,-1.2008532893801778,0.46676533840111983,16.765350449075346,-0.5693807297429585,1.3377466284507167,48.74256215246568,-1.6318417175696267,0.508805583019629,331.89237174437926,-0.6206632547938841
right,5.9743773165274225,32.49160319182379,0.9393107091912242,-0.979849555949785,14.560923966272798,-0.15405508097952988,-0.6584618142505316,17.155651395157623,-0.1035254723547503,1.4134496094531617,58.390290319716115,0.22222706814795032,0.6108689879790048,374.5869865631949,0.09604277599510577
right,8.106371874796377,31.778185641557048,1.03069847317878,-0.9490537173123215,14.519852148253618,-0.1206690530001162,-0.2865285337326605,16.349496169364002,-0.03643115894529894,0.5851902577000855,60.6613694479084,0.07440501304977765,0.4089506348376266,400.584238362355,0.051996725716857435
right,-8.213223615228845,17.446045076636707,1.083299763999604,0.5774238804731817,10.639580414480024,-0.0761604922438124,0.23614317825223408,12.890526643900728,-0.03114658278589117,-0.33453073143697853,59.628475253263225,0.044123608389809596,0.15251517079237165,394.46622032571753,-0.020116297359709958
right,-6.553706738743856,11.207349851114161,1.027822310928198,0.45422707509248167,11.209218519640322,-0.07123674290271863,0.07709766094529028,11.69539686503879,-0.01209127890503311,-0.271581119226368,55.808585569383574,0.04259225270449224,-0.08234012529457624,398.17004158790473,0.012913458175061687
right,5.278942712519019,11.971704744540343,0.9817516329212836,-0.1920837413897128,9.130832963535534,-0.03572278333685378,-0.5024981391674859,11.730979508607325,-0.09345211636747959,0.5171179680088693,49.49138512751518,0.09617103976174557,0.27558657532294295,406.50452930138977,0.051252227021304095
right,2.72738338372259,13.945845765470791,1.305926102082267,-0.3330634964223175,7.431508082407495,-0.15947751101827817,-0.4530633099420902,22.24871057179555,-0.21693583889977386,0.09718500744496139,54.20367485844524,0.046534139171958665,0.05002527360013398,404.0951153180829,0.023953108663826463
right,-3.3279723151541805,12.392158737459237,1.2026855784236736,0.7047487343983027,9.68816001001842,-0.25468695620261095,-0.15613533422340634,23.168506609404087,0.05642526348484704,-0.033665427358134714,57.80603558155684,0.012166244229475393,0.04590683892803993,401.621884584269,-0.016590129935385067
right,2.3038928876966613,10.674634798587048,0.9981760194693217,-0.488605644156912,9.934349705397771,-0.21169145474570536,0.09836562684274064,21.868315435147558,0.042617523748100156,0.1796182340940773,56.02662271851487,0.07782072460468523,0.21483171783078603,397.7088453770908,0.09307718692359816
right,-0.09652628025279641,10.522507468990494,-0.46171113112247064,-0.10086951696276225,13.513455106653247,-0.48248599915674223,0.6765159494666448,24.40334869721253,3.2359575385335297,-0.12645564451959623,56.29909418326222,-0.6048713212096698,-0.14360244761149588,394.3879109259255,-0.6868890870446472
right,-2.1425931920187007,9.712824997402723,0.7617158122748127,0.40525618190806745,13.424669344060785,-0.14407309933186727,0.3442179661488069,16.11349827529962,-0.1223733318398101,-0.1042158020164008,49.27950802137211,0.03704988169499464,-1.3155162954730595,394.69645104007157,0.4676807372018701
right,0.8071183497318355,74.64973473971646,-1.2286904946049855,-0.28624483647632815,26.447215017064114,0.43575556152957867,-0.48498194775261544,34.01631587864296,0.7382965700837247,0.05067050026957165,54.56006867647916,-0.07713659596363698,-0.7434551997844734,338.4993089274107,1.131774958955319
right,19.97170328198717,86.10246747469299,0.9383783468287376,0.8373370644916682,29.755431117538585,0.03934261185548412,-0.09094204439759423,49.69299924294477,-0.004272947783878204,-0.17387572599852152,59.26341691742326,-0.008169619486751394,0.7389872821602905,275.85746783658976,0.03472160858640783
right,-7.125751813622017,61.018777061254895,0.868359408871605,-0.39649855658167976,18.7988572041101,0.04831816504660199,-0.18257935744476583,50.584678257470216,0.022249512339148705,-0.4048159004785603,58.2293522256308,0.04933173442406335,-0.09634804318197876,275.250898823303,0.01174117931858087
right,-31.426133058778987,25.629641782200096,0.9577682681890763,-0.546007266751535,20.47248271713776,0.016640559413312273,-0.46440178764936135,48.05161324717585,0.014153484778700341,-0.008367567196716275,55.80242461500774,0.0002550167508030671,-0.3669239359100578,276.2049738201271,0.011182670868108069
right,9.005503430729803,22.6645904514864,0.9434198314286478,0.37623156135657393,21.161100711611557,0.039414155901819625,0.02512455351542836,46.62213325625511,0.0026320574107342913,0.16379702246957817,52.33869804363622,0.01715943595107163,-0.025061774825932304,274.74529052079384,-0.002625480692273491
right,15.621179089901322,17.384811961614343,1.01185095623888,-0.19537979468922945,18.418302872801945,-0.012655589629201396,0.3290682404977098,46.87210916315018,0.021315165257320964,-0.1911904697545661,54.062964539552915,-0.012384229034924945,-0.12545566231460015,275.0726100517792,-0.008126302832074635
right,-2.876559520261318,13.699968996147948,1.1868529962972945,0.40906733967089914,19.81457509865714,-0.16877898557498466,0.16956073720619133,46.39619635500214,-0.06995984876727479,-0.12499828354244791,55.68444067895597,0.05157361991275466,-0.0007567188551655946,277.17984831874105,0.0003122181322103692
right,-6.350215332983197,16.640405468884417,0.8429837062137472,-0.416618082933924,19.392905998161638,0.055305566380269205,-0.2459606743119413,49.52995560057073,0.03265099369739141,-0.38444485230794667,57.0808799178334,0.05103460740143173,-0.13578368432386423,271.23919048405224,0.018025126307160366
right,2.45028840811453,17.58135673002769,2.2723035012423276,-1.0585451132554693,14.552839676419966,-0.9816541428787309,-0.3387064601350023,47.07128401526455,-0.3141033817526782,0.03192024309788222,53.7506598459259,0.029601609309182073,-0.006629113808817699,267.21189502893895,-0.006147585920100486
right,2.536210708583202,13.987425040638714,0.8899911078603346,0.5090183973582598,18.595704030259125,0.17862153402831438,-0.1472146458775923,39.55875606900801,-0.051659637479827734,-0.037885219315859864,52.37093140679239,-0.01329444284591378,-0.010425815417599793,270.71324602682154,-0.0036585615629075394
rest,8.622386611241527,47.493202540774455,1.206227599731939,-0.1945714555225112,19.878738040372454,-0.027219547249862253,-0.2651381169601121,23.393630576579454,-0.037091460733305257,-1.102946010322458,82.69751997845452,-0.1542964817804213,0.08849424277910911,415.9103343210896,0.012379890031649866
rest,-3.567670660679001,33.162675041358,1.0239920411033676,-0.15797983591411147,10.152627738290569,0.045343337436891645,0.060570313690201105,18.44582552094102,-0.017384877990418525,0.14950834695089787,85.73693140443288,-0.04291185255510753,0.03149137685510517,414.9857395609147,-0.009038647994733135
rest,-12.5138942573133,17.74088889545012,1.121029158948502,0.35182333539168686,11.384578131410054,-0.03151730465854815,0.48760944785424376,22.19270391515901,-0.04368139908997002,0.4613014535759545,84.14705545865826,-0.04132465640915529,0.050297611942623166,409.8045710371086,-0.004505798790828419
rest,3.8255054184483077,7.1147078803279395,0.8465633005068045,0.32782826367817186,10.49144771323596,0.07254659098388577,-0.2765118953233825,21.380686028893276,-0.06119056101854998,0.6223261695182944,83.93779841668417,0.13771735716763392,0.01971722027925571,414.2165447976459,0.004363312360225836
rest,9.248326115177132,10.277180385659122,0.9257190068606306,-0.10127659404271117,10.650824616703,-0.010137366144732905,-0.3832531876136729,18.48143825016004,-0.03836205122910559,1.085087025660967,79.518603237748,0.10861270150322626,0.14154143131790642,418.9781653272822,0.014167709009981742
rest,-2.5356808518168457,19.562986278202008,1.162403682310801,0.0707779412789159,9.874357270647929,-0.03244593636854584,0.1620918442184534,17.612109305425044,-0.07430594290171673,-0.0735494032046684,78.68307804799677,0.03371642651937481,0.1949488907376452,416.48331673731747,-0.08936822955991348
rest,-5.6802085951495425,17.41936117458568,0.8979310852177447,-0.17535387526169322,11.18832971602585,0.02772005514820779,0.16625756340862816,15.655398257207313,-0.026282104228469303,-0.46795317124481,81.35579782791473,0.07397434299257016,-0.16862671253484451,419.6265722980397,0.026656620869946645
rest,3.564101440093017,11.271244163377837,0.901060958752152,1.0433176145428036,15.814922688882705,0.26376711938322717,-0.40368658490411574,18.72603580855395,-0.10205832447338854,0.008525135002350914,83.25801515685677,0.002155288351868393,-0.2568077481241129,423.841623700734,-0.06492504201385894
rest,0.8883393528401743,8.651444284462478,0.6148049810435494,0.4358887472314043,14.62939276282445,0.3016713963215754,-0.0877086758971865,15.800833942089966,-0.06070172468428995,-0.09606249100193376,81.42711796908863,-0.06648326202212698,0.30445548658760413,417.61779304781794,0.21070860934129215
rest,-12.777911048967555,36.28526837033403,0.9486729984771756,-1.9246422656834237,22.70626200389735,0.14289159958812878,0.40915771370106596,14.773816816742736,-0.03037717774207066,2.2046472398120365,82.64814894905632,-0.1636800647274739,-1.3804987550748278,420.0906104404892,0.1024926444042403
rest,9.451682933764467,54.21216417204947,1.0265923014640983,-1.223274017860048,22.138807621957962,-0.1328656174901979,0.23918209917237743,16.927327355324742,0.025978707006900113,2.30856093109764,79.3466108429001,0.2507437983197042,-1.569300384668732,437.2576010712063,-0.1704491893005046
rest,9.842617637193637,44.4225972492008,0.9990972040702198,-0.7632803640759225,13.025377071167005,-0.0774785027499439,0.16618898068930696,18.179486215346984,0.01686938902579456,0.3950668753688076,72.69684355448707,0.04010215830290801,0.21091841253985133,445.2746768932235,0.021409751351021515
rest,-18.49779560742474,20.12347484692539,0.9988806089861558,-0.07353686743763166,14.733373454290737,0.003970989435062854,0.03479336101348526,19.655508790357047,-0.0018788408292215871,0.1885293669092396,73.07330153603374,-0.010180582207021872,-0.17051533104703775,441.6638184807114,0.009207824615024686
rest,0.43482932766629734,21.283378102536197,0.21677289376913605,1.2840643942499075,12.420033297988253,0.64013703036397,0.7945701441633444,19.28404269362586,0.3961123560300227,-0.31773534469235765,75.06440455196035,-0.15839872276175987,-0.18980739303157623,442.34573832112716,-0.0946235574013689
rest,8.00284509814691,14.558105688560932,0.8337446376087346,0.9509489204248116,16.1696276105603,0.09907083709861998,0.5846345945477062,21.54815548563403,0.06090783367499822,0.07727140721052961,78.56859559725473,0.00805021471891012,-0.01702347459541187,440.575198966725,-0.0017735231012630328
rest,1.2466696589372388,10.501107522491916,2.5724750025759278,0.3611203595024364,16.37303071717531,0.74516379786862,-0.8263409096153429,21.32475786511402,-1.7051360144623042,0.11673225158835998,73.51304993503005,0.2408743944738754,-0.41356259533668727,437.40152983336725,-0.8533771804561187
rest,-0.6415759660440143,9.019669972973535,0.31945390490744724,-0.5996490892750048,15.51800435033999,0.29857764829356626,-0.17533976428103326,18.0886553800093,0.08730528472022708,-0.17336412222037073,68.66788709848731,0.08632157179396271,-0.41842329988998217,437.6379232612706,0.20834159028479665
rest,-1.7669705168945986,13.39145494762327,1.023432372788638,-0.24272404240586612,15.503635091217703,0.14058618424990027,0.5017607690963493,15.537840084908165,-0.29062070338956336,-0.23834044506469548,70.93115281874306,0.13804719710476737,0.01976004256257924,432.86801625782164,-0.011445050753742301
rest,0.08826726956568809,14.311077949589665,-0.09021149665708714,-0.19413246690710037,18.24115229513434,0.19840854345663073,-0.28910062713569024,13.443323667420332,0.29546852855807837,-0.5657009411633029,71.57921169590816,0.5781614047173628,-0.017781357232564243,432.323176917176,0.018173019925015247
rest,-7.423687481770678,19.89903676931486,0.7253342157652576,-1.3081812230160705,17.85871691077871,0.12781634515262158,-0.9612635773734349,12.090050565992815,0.09392062431911039,-1.4446832625248378,65.87762183922277,0.1411533289656625,0.9029647401653702,408.90131873016884,-0.08822451420265218
rest,4.425082399784637,27.35798852093791,0.9658585208401553,0.014783021381788553,12.210425360201047,0.003226675997278059,-0.16230141010969057,13.263656865119247,-0.035425374204658085,-1.0247298070046835,52.17275146191062,-0.22366679899622458,1.3286674385854893,361.69724767940454,0.2900069763634493
rest,15.67405954813272,17.610212126500453,0.8891456416335596,1.4052584616550794,11.681924871184696,0.07971638953599275,0.3962052276120294,13.120718993593528,0.022475616495002834,-0.04438793350707371,42.11467678285619,-0.0025180035521580398,0.19708983067121233,339.8596696379497,0.011180355887602939
rest,-12.887180000105273,23.894632880264147,0.9485324021012513,-0.23380252284204645,13.470964767899488,0.017208517969554814,-0.05912230383913113,10.393276852426936,0.00435156650856378,0.20451089790490604,39.48647279797696,-0.01505257265313588,-0.610847579660225,339.4408388215599,0.04496008607376599
rest,-9.071619605887344,26.784984332756704,0.8493729752640465,-1.2365610652645773,16.35337008168622,0.11577883517269871,-0.16777796690357927,9.827181474105432,0.01570899983947316,0.07563740629056659,36.35616446109512,-0.007081907268309666,-0.2800510782526152,338.2421221247384,0.02622109699209119
